OCC_CODE,title_2024,RTI,H_info_rti,H_info_eloundou,dv_rating_gamma,E_thermo_v2,delta_emp_ann
25-1194,"Career/Technical Education Teachers, Postsecondary",-0.3154999110862875,0.3154999110862875,0.8717948717948718,0.8461538461538461,-1.1156371228481794,-0.0018964944308103
25-2011,"Preschool Teachers, Except Special Education",-0.15377552301326336,0.15377552301326336,0.9393939393939394,0.3939393939393939,2.85676641936863,0.0062865208992433
25-2012,"Kindergarten Teachers, Except Special Education",-0.7557164774586935,0.7557164774586935,0.9452054794520548,0.410958904109589,2.3314567609271397,-0.0164293529094171
25-2021,"Elementary School Teachers, Except Special Education",-0.8610475358943699,0.8610475358943699,0.945945945945946,0.5675675675675675,0.12101648956135325,-0.0052517293897678
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",-0.9073625379086235,0.9073625379086235,0.927536231884058,0.6231884057971014,-2.2109990345017865,-0.0006306859217916
25-2023,"Career/Technical Education Teachers, Middle School",-0.41696087335755316,0.41696087335755316,0.8064516129032258,0.4516129032258064,-2.894906227307163,0.0366704781699323
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",-0.8896319317844076,0.8896319317844076,0.9682539682539683,0.6349206349206349,-3.7084009949776737,0.0069857516086744
25-2032,"Career/Technical Education Teachers, Secondary School",-0.7611361956860323,0.7611361956860323,0.8484848484848485,0.5151515151515151,0.2677933350959554,0.0698604168838301
25-2051,"Special Education Teachers, Preschool",0.22088062576076803,-0.22088062576076803,0.8857142857142858,0.2857142857142857,3.445264961338456,0.0476909389887809
25-2057,"Special Education Teachers, Middle School",-0.6532027278303412,0.6532027278303412,0.922077922077922,0.5324675324675325,-3.1711222729934563,0.0211933471604179
25-2058,"Special Education Teachers, Secondary School",-0.3484024731847789,0.3484024731847789,0.8974358974358975,0.5,-4.957245891869881,0.0260057716322634
25-2059,"Special Education Teachers, All Other",-0.08119554191730344,0.08119554191730344,0.7,0.65,7.466910088056563,0.0202320152907948
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",-0.7467162819830638,0.7467162819830638,0.8235294117647058,0.6323529411764706,-6.803304209218642,-0.0693884259368184
25-3021,Self-Enrichment Teachers,-1.0270302919894196,1.0270302919894196,0.84,0.56,-7.013875222051291,0.0406582287093737
25-3031,"Substitute Teachers, Short-Term",0.2345383172401171,-0.2345383172401171,0.7222222222222222,0.4444444444444444,-3.490187670294238,-0.0389681138501473
25-4011,Archivists,0.29706177862170824,-0.29706177862170824,0.9230769230769231,0.9230769230769232,-1.4318876654866017,0.0145116896333539
25-4012,Curators,0.04094392790542839,-0.04094392790542839,0.8518518518518519,0.8518518518518519,-2.874604251093948,-0.0096491243990469
25-4013,Museum Technicians and Conservators,0.3566800111919295,-0.3566800111919295,0.9473684210526316,0.4210526315789473,2.1414346195185563,-0.0018262182490966
25-4022,Librarians and Media Collections Specialists,-0.23970847493953623,0.23970847493953623,0.8421052631578948,0.912280701754386,-2.5775438514577433,-0.0057553060825971
25-4031,Library Technicians,1.1001718237524056,-1.1001718237524056,0.6153846153846154,0.75,-0.24466388684671203,-0.0362338912896922
25-9021,Farm and Home Management Educators,-0.7485786634305693,0.7485786634305693,0.925925925925926,0.6666666666666666,-5.3980017508476825,0.0330614965547653
25-9031,Instructional Coordinators,-0.8586706172091084,0.8586706172091084,0.825,0.8,-7.153472971030856,0.0359822796569804
25-9044,"Teaching Assistants, Postsecondary",-0.5772868127425842,0.5772868127425842,0.6666666666666667,0.7272727272727273,-6.9561659447204915,0.0242628086615463
27-1011,Art Directors,-1.190704170118182,1.190704170118182,0.9310344827586207,0.9310344827586208,-9.015501032237928,0.0326738529355512
27-1012,Craft Artists,0.3664341360039012,-0.3664341360039012,1.0,0.5172413793103449,-3.3702537505741677,-0.0119186745626668
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",-0.20121449500504074,0.20121449500504074,1.0,0.8500000000000001,-2.1955606424523695,-0.0413355816021663
27-1014,Special Effects Artists and Animators,-0.9473363174202345,0.9473363174202345,0.95,1.0,-10.441111042632542,-0.0622171140576616
27-1021,Commercial and Industrial Designers,-0.12585240201846376,0.12585240201846376,1.0,0.9310344827586208,-8.250811681977957,-0.0158760807352382
27-1022,Fashion Designers,-1.23263466996362,1.23263466996362,1.0,0.78125,-3.443377221941983,-0.0103812682492651
27-1023,Floral Designers,0.7466770153576507,-0.7466770153576507,0.9333333333333333,0.3333333333333333,4.461096225799594,-0.0078305607874944
27-1024,Graphic Designers,-1.0787232691584183,1.0787232691584183,1.0,1.0,-9.24350134126817,-0.0015516050647246
27-1025,Interior Designers,-0.42532348957802546,0.42532348957802546,1.0,1.0,-6.171517331773257,0.0278523279566687
27-1026,Merchandise Displayers and Window Trimmers,-0.11898573448325561,0.11898573448325561,1.0,0.6097560975609756,12.234245176807825,0.0644511897802715
27-1027,Set and Exhibit Designers,-1.045015138256335,1.045015138256335,1.0,0.7826086956521738,-4.3982403290200285,-0.0205987583794767
27-2011,Actors,-0.44426963673302655,0.44426963673302655,0.84375,0.21875,2.1218112393229522,-0.059115798356647
27-2012,Producers and Directors,-0.6628315128697824,0.6628315128697824,0.906164757228587,0.8453355155482816,-7.329377660922247,0.0237076813479941
27-2021,Athletes and Sports Competitors,-0.5035949219471105,0.5035949219471105,1.0,0.0,5.460728108106432,0.0486857620561362
27-2022,Coaches and Scouts,-0.7855786029009642,0.7855786029009642,0.9333333333333333,0.5333333333333333,0.9687933035653175,0.0077901835971176
27-2023,"Umpires, Referees, and Other Sports Officials",0.4336085862815444,-0.4336085862815444,0.7500000000000001,0.375,0.8030040529142279,-0.0560376494560569
27-2031,Dancers,-0.28748569394323864,0.28748569394323864,1.0,0.0416666666666666,9.883402884747916,-0.0133550800532589
27-2032,Choreographers,-1.211841515054992,1.211841515054992,0.942857142857143,0.4857142857142857,9.967005863060535,-0.0582348273191091
27-2041,Music Directors and Composers,-1.0934659847252974,1.0934659847252974,0.4736842105263158,0.894736842105263,-5.441882405589992,0.0310874047856788
27-2042,Musicians and Singers,-0.5800224457589357,0.5800224457589357,0.7551020408163266,0.5714285714285714,-5.509402418562407,-0.013899153178333
27-3011,Broadcast Announcers and Radio Disc Jockeys,-0.575489377369793,0.575489377369793,0.6,0.9,-8.433946039784141,-0.0396244356118522
27-3023,"News Analysts, Reporters, and Journalists",-0.3368561270849281,0.3368561270849281,0.7,1.0,-7.242950546779102,-0.01184177987657
27-3031,Public Relations Specialists,-1.6298607460600234,1.6298607460600234,0.7575757575757576,0.9393939393939394,-9.18639862573718,0.0277251766635733
27-3041,Editors,-0.6816441543357117,0.6816441543357117,0.6470588235294118,0.9411764705882352,-9.08736015798973,-0.0010232443598748
27-3042,Technical Writers,-0.1281670412605801,0.1281670412605801,0.5333333333333333,0.9333333333333332,-9.695215987707277,0.0181252587130207
27-3043,Writers and Authors,-0.9884283854585183,0.9884283854585183,0.19017094017094016,0.9444444444444444,-11.24325788994349,0.0083209002554782
27-3091,Interpreters and Translators,-0.10444418119789589,0.10444418119789589,0.12,0.88,-6.302177636369842,-0.0194621626974299
27-3092,Court Reporters and Simultaneous Captioners,1.132030450819952,-1.132030450819952,0.08333333333333337,1.0,-9.426181962627158,-0.0276389649440639
27-4011,Audio and Video Technicians,0.10334237669467305,-0.10334237669467305,0.875,0.75,-0.9443185833856953,-0.0107195239645613
27-4012,Broadcast Technicians,-0.16013610747048862,0.16013610747048862,0.7142857142857143,0.7619047619047619,-4.071845386234878,-0.0595207976639486
27-4014,Sound Engineering Technicians,-0.7526750135601343,0.7526750135601343,0.925925925925926,0.7777777777777777,-5.283418821970584,0.0024703095625169
27-4021,Photographers,-0.38242777673199657,0.38242777673199657,0.9583333333333334,0.7291666666666666,1.4611728082241315,0.0023985805696311
27-4031,"Camera Operators, Television, Video, and Film",-0.4841676193917391,0.4841676193917391,0.9393939393939394,0.7878787878787878,0.5909729182220336,0.0261328676781764
27-4032,Film and Video Editors,-0.48864295865699664,0.48864295865699664,0.8888888888888888,0.9444444444444444,-8.15759019250693,0.0091876150497038
29-1011,Chiropractors,0.8529699781846867,-0.8529699781846867,0.8181818181818182,0.7272727272727273,2.975738260842934,0.0145382409225756
29-1021,"Dentists, General",0.40731989483603337,-0.40731989483603337,0.95,0.45,-1.1242817520901378,0.0049361270534289
29-1022,Oral and Maxillofacial Surgeons,0.012773079226856443,-0.012773079226856443,1.0,0.08,1.70279991277148,0.0276727746008862
29-1023,Orthodontists,-0.5212393467884163,0.5212393467884163,1.0,0.6000000000000001,-3.1905816643967424,-0.0297669120447986
29-1024,Prosthodontists,0.052003140281195126,-0.052003140281195126,1.0,0.0909090909090909,1.2554975604838052,0.0917507588228563
29-1031,Dietitians and Nutritionists,-0.23401605514734086,0.23401605514734086,0.853658536585366,0.951219512195122,-9.009333287080876,0.0250203652977654
29-1041,Optometrists,0.3333048509050277,-0.3333048509050277,1.0,0.6000000000000001,-3.6510799185456304,0.0122289360221843
29-1051,Pharmacists,0.9598485813821207,-0.9598485813821207,0.8857142857142858,0.7428571428571429,1.5881093565970044,0.0111065737931401
29-1071,Physician Assistants,0.3274809170371927,-0.3274809170371927,1.0,0.5416666666666666,0.6065473621426076,0.0530937855851185
29-1081,Podiatrists,0.5540043588863801,-0.5540043588863801,1.0,0.5714285714285714,-0.8846460124865769,-0.0051709080387547
29-1122,Occupational Therapists,0.06329070771621775,-0.06329070771621775,0.8893939393939394,0.4674242424242424,0.25033645308742214,0.0265657923700068
29-1123,Physical Therapists,0.679721556343742,-0.679721556343742,0.9148936170212766,0.2978723404255319,4.029272353841146,0.0127660744309783
29-1124,Radiation Therapists,0.8770487741545454,-0.8770487741545454,0.951219512195122,0.5121951219512195,7.061556847631092,0.0092343657602369
29-1125,Recreational Therapists,-0.2158094845620906,0.2158094845620906,0.9090909090909091,0.5454545454545454,0.7078710234898791,-0.0461175560027349
29-1126,Respiratory Therapists,0.6175252832814084,-0.6175252832814084,0.9047619047619048,0.3095238095238095,4.645090770418358,0.006471823085157
29-1127,Speech-Language Pathologists,0.23458989487268478,-0.23458989487268478,0.8292682926829269,0.7317073170731707,-6.424482371062433,0.0298208748640813
29-1128,Exercise Physiologists,0.24691143127544546,-0.24691143127544546,0.96,0.48,1.845410748951629,0.0218282258462962
29-1129,"Therapists, All Other",-0.32579291825511136,0.32579291825511136,0.9120567375886525,0.6432624113475177,-3.620831571174507,0.0968400724198506
29-1131,Veterinarians,0.25474144968935936,-0.25474144968935936,0.918918918918919,0.4594594594594595,3.10948612026336,0.0158309819094184
29-1141,Registered Nurses,0.08281498544072552,-0.08281498544072552,0.9305121588865432,0.6908921729611385,-0.1545429719501717,0.019338192862444
29-1151,Nurse Anesthetists,0.1739821403255175,-0.1739821403255175,1.0,0.3333333333333333,0.9519117487935257,0.0293483743836864
29-1161,Nurse Midwives,0.4040667902189956,-0.4040667902189956,0.8048780487804879,0.5853658536585367,-0.1260969429427084,0.0362377760232777
29-1171,Nurse Practitioners,-0.011896009141241337,0.011896009141241337,0.962962962962963,0.9259259259259258,-1.3910027230081636,0.0891100390750623
29-1181,Audiologists,0.19269470120856602,-0.19269470120856602,0.8636363636363638,0.7727272727272727,-6.049074875516988,0.0162408726753664
29-1211,Anesthesiologists,0.3410678323958537,-0.3410678323958537,1.0,0.5,-2.9908281448557212,0.0619931581396826
29-1215,Family Medicine Physicians,0.8718928743848153,-0.8718928743848153,1.0,0.875,-7.907175181455605,-0.0026102817517748
29-1216,General Internal Medicine Physicians,0.5022006541832211,-0.5022006541832211,1.0,0.9142857142857144,-2.9741229620358163,0.0835789334115073
29-1218,Obstetricians and Gynecologists,0.10197917845913684,-0.10197917845913684,1.0,0.7857142857142857,-1.7055533318475786,0.0133854861046505
29-1221,"Pediatricians, General",0.1463782195207336,-0.1463782195207336,1.0,0.9666666666666668,-2.6287873655096705,0.0763280579413474
29-1223,Psychiatrists,-0.3785936253701748,0.3785936253701748,0.9130434782608696,0.8695652173913043,-10.39474675434637,-0.0057853158507757
29-1292,Dental Hygienists,0.3693976624013004,-0.3693976624013004,0.9375,0.3125,1.6779106285633876,-0.002257871109155
29-2031,Cardiovascular Technologists and Technicians,1.0347571147379906,-1.0347571147379906,0.9142857142857143,0.6285714285714286,2.6703934175805726,0.017451791439949
29-2032,Diagnostic Medical Sonographers,0.6914206981967963,-0.6914206981967963,0.8947368421052632,0.5,3.4712345238722895,0.0350199058336089
29-2033,Nuclear Medicine Technologists,1.1006520561012154,-1.1006520561012154,0.935483870967742,0.5161290322580645,-0.003840934244284555,-0.013035618961082
29-2034,Radiologic Technologists and Technicians,0.8287129154719435,-0.8287129154719435,1.0,0.7543859649122806,5.48271926107244,0.015067591402206
29-2035,Magnetic Resonance Imaging Technologists,0.7043925750965262,-0.7043925750965262,0.9555555555555556,0.6,0.18316487079862198,0.0184613307601095
29-2051,Dietetic Technicians,0.3229430868063552,-0.3229430868063552,0.8260869565217392,0.9130434782608696,4.889699845688934,0.0048786109460914
29-2052,Pharmacy Technicians,0.5758755818891275,-0.5758755818891275,0.7058823529411765,0.5588235294117647,5.475599099670911,0.0315260378972042
29-2053,Psychiatric Technicians,0.6952207938055333,-0.6952207938055333,1.0,0.24,-1.3131147545043385,0.116756375837131
29-2055,Surgical Technologists,0.4491292602024093,-0.4491292602024093,0.9666666666666667,0.1,5.843701302671429,0.0088156687456302
29-2056,Veterinary Technologists and Technicians,0.9960212364595555,-0.9960212364595555,0.9344262295081968,0.2622950819672131,7.789356968382742,0.0348463951571937
29-2057,Ophthalmic Medical Technicians,0.453042067623734,-0.453042067623734,0.9473684210526316,0.6052631578947368,-1.0166382624471084,0.0548129889935211
29-2061,Licensed Practical and Licensed Vocational Nurses,0.2786190173975328,-0.2786190173975328,0.9210526315789473,0.4210526315789473,3.7012295947988907,-0.0193988348788182
29-2081,"Opticians, Dispensing",0.5182503235979172,-0.5182503235979172,0.9047619047619048,0.4761904761904761,-3.2242198184733297,0.0195700566126455
29-2091,Orthotists and Prosthetists,0.5292236206854783,-0.5292236206854783,0.8275862068965517,0.3793103448275862,1.2343382467162114,0.0020263590758629
29-2092,Hearing Aid Specialists,0.19703576238612835,-0.19703576238612835,1.0,0.4,-6.9674451824660135,0.0520309148183162
29-9091,Athletic Trainers,0.46974513873624674,-0.46974513873624674,0.9069767441860466,0.4651162790697674,0.592733583500495,0.0024356586474836
29-9092,Genetic Counselors,0.1223368009641762,-0.1223368009641762,0.8947368421052632,0.894736842105263,-12.291497296127869,0.0798957776535671
31-1131,Nursing Assistants,0.6415482052636735,-0.6415482052636735,0.9491525423728814,0.1525423728813559,8.441182648934483,-0.0044753396126743
31-1132,Orderlies,1.172319744025949,-1.172319744025949,1.0,0.0,11.902764438571182,0.0244407741912702
31-1133,Psychiatric Aides,0.39530287250825097,-0.39530287250825097,0.875,0.125,0.5934687799830197,-0.0870206215798231
31-2011,Occupational Therapy Assistants,0.31421234836519396,-0.31421234836519396,0.8139534883720931,0.3488372093023256,7.450321374131338,0.0126562221807506
31-2012,Occupational Therapy Aides,0.4184575022875574,-0.4184575022875574,0.7777777777777778,0.2592592592592592,4.560909542894287,-0.0793604206702538
31-2021,Physical Therapist Assistants,0.6928208545024499,-0.6928208545024499,0.8974358974358975,0.2051282051282051,6.887247275844164,0.0220728148719984
31-2022,Physical Therapist Aides,0.6199018222344023,-0.6199018222344023,0.8787878787878788,0.2424242424242424,6.985153533199768,-0.022326685640597
31-9011,Massage Therapists,1.1059849162358817,-1.1059849162358817,0.925925925925926,0.074074074074074,5.445559291779376,-0.0218193461846823
31-9091,Dental Assistants,0.04392777394080394,-0.04392777394080394,0.8666666666666667,0.4,5.0259599674382684,0.0132769009253794
31-9092,Medical Assistants,0.5024943396691084,-0.5024943396691084,0.8205128205128205,0.5384615384615384,-0.4010417877640585,0.0217780474437911
31-9093,Medical Equipment Preparers,1.348307943242587,-1.348307943242587,0.925925925925926,0.1481481481481481,9.36155099833704,0.05040331769057
31-9094,Medical Transcriptionists,1.368028002223662,-1.368028002223662,0.1785714285714286,0.9285714285714284,-4.71782980816153,-0.0504031345674371
31-9095,Pharmacy Aides,-0.0938353492557811,0.0938353492557811,0.76,0.52,3.51429043111138,0.0197017946214896
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,1.2714863644571073,-1.2714863644571073,0.8888888888888888,0.3333333333333333,10.896712430705227,0.0331048688692126
31-9097,Phlebotomists,0.6393216344012278,-0.6393216344012278,0.853658536585366,0.2195121951219512,8.196894612103389,0.015989876396687
31-9099,"Healthcare Support Workers, All Other",0.3604063810977808,-0.3604063810977808,0.8004385964912281,0.5307017543859648,1.1134430597787248,0.0213285351393641
33-1011,First-Line Supervisors of Correctional Officers,0.18642813501287292,-0.18642813501287292,0.7826086956521741,0.3478260869565217,1.2591390952422352,0.0283293880442394
33-1012,First-Line Supervisors of Police and Detectives,-0.2079221450443114,0.2079221450443114,0.8947368421052632,0.5526315789473684,0.15752067726743257,0.0476380375916067
33-1021,First-Line Supervisors of Firefighting and Prevention Workers,-0.1509359263937644,0.1509359263937644,0.7735849056603774,0.6037735849056604,5.583340632284743,0.0612556346614703
33-2011,Firefighters,0.10809840172122942,-0.10809840172122942,0.8947368421052632,0.175438596491228,7.198291816248528,0.0046512500070936
33-2021,Fire Inspectors and Investigators,0.6875525120023482,-0.6875525120023482,0.8653846153846154,0.4423076923076923,2.8727859481995193,0.0049114020302207
33-2022,Forest Fire Inspectors and Prevention Specialists,-0.10624690776310242,0.10624690776310242,0.875,0.3125,6.896358794269695,0.0517637756096529
33-3011,Bailiffs,0.20123371996670866,-0.20123371996670866,0.9642857142857143,0.0357142857142857,-1.5682612090499988,-0.0295878832466448
33-3012,Correctional Officers and Jailers,-0.24649378284716705,0.24649378284716705,0.7727272727272727,0.2954545454545454,-0.7067474461548705,-0.0288851072035957
33-3021,Detectives and Criminal Investigators,-0.06310722844668007,0.06310722844668007,0.9116138763197587,0.7064353946706888,-4.199618756565808,0.0096035752482388
33-3031,Fish and Game Wardens,0.3981240026619277,-0.3981240026619277,0.9090909090909091,0.4772727272727273,1.2265381140819056,-0.0114350163696337
33-3041,Parking Enforcement Workers,0.18720448015305524,-0.18720448015305524,0.8205128205128205,0.4615384615384615,1.078055762686162,0.0031177534230659
33-3051,Police and Sheriff's Patrol Officers,0.2951079906379984,-0.2951079906379984,0.8226600985221675,0.5250410509031198,0.9041905090482592,0.0005135415432988
33-3052,Transit and Railroad Police,-0.0025287150372331757,0.0025287150372331757,0.9166666666666667,0.4166666666666666,2.4821336559793528,-0.0854874233499383
33-9011,Animal Control Workers,0.41275129946205746,-0.41275129946205746,0.7333333333333334,0.4333333333333333,3.781535544351269,-0.0031922694657083
33-9021,Private Detectives and Investigators,0.001054936288293007,-0.001054936288293007,0.925925925925926,0.7037037037037037,-7.56674835307177,0.0203016386134637
33-9031,Gambling Surveillance Officers and Gambling Investigators,0.5525258291568833,-0.5525258291568833,0.75,0.625,-5.450136382291269,-0.0055078094978698
33-9032,Security Guards,-0.29814074272893376,0.29814074272893376,0.8333333333333334,0.1666666666666666,-1.7234912024737619,0.019699057123157
33-9091,Crossing Guards and Flaggers,0.5468175044804837,-0.5468175044804837,0.9473684210526316,0.1578947368421052,4.9632796504728,0.0120921329963612
33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",0.3687063065597132,-0.3687063065597132,0.92,0.08,0.7792300434896704,-0.0004867874352069
33-9093,Transportation Security Screeners,0.6718446006682971,-0.6718446006682971,1.0,0.52,8.102103514316846,-0.0016747635573542
35-1011,Chefs and Head Cooks,-0.3211735501796952,0.3211735501796952,0.9047619047619048,0.4285714285714285,7.792638632648387,0.0729908856270364
35-1012,First-Line Supervisors of Food Preparation and Serving Workers,-0.06935544415306494,0.06935544415306494,0.7777777777777778,0.8,4.1953911343970525,0.0326781207385582
35-2011,"Cooks, Fast Food",-0.014532146652833866,0.014532146652833866,1.0,0.0,-0.011243467489025952,0.048544383968986
35-2012,"Cooks, Institution and Cafeteria",0.40417420005532656,-0.40417420005532656,0.9655172413793104,0.2068965517241379,7.380208068975561,0.0217793854869337
35-2013,"Cooks, Private Household",0.45650513600732534,-0.45650513600732534,0.84,0.32,4.030962860191511,0.18204927370905
35-2014,"Cooks, Restaurant",0.39472540911113696,-0.39472540911113696,0.972972972972973,0.1621621621621621,6.569793561204697,0.0070668769300401
35-2015,"Cooks, Short Order",0.011428104981487497,-0.011428104981487497,1.0,0.0,6.094285644846337,-0.0029650650601117
35-2021,Food Preparation Workers,0.20316308043183529,-0.20316308043183529,0.9814814814814815,0.0555555555555555,4.564546060086424,0.0057296895969201
35-3011,Bartenders,-0.06840156639195298,0.06840156639195298,0.8888888888888888,0.2777777777777778,7.2422811449513995,0.0288252829530919
35-3023,Fast Food and Counter Workers,0.13790322129242383,-0.13790322129242383,0.9369517543859649,0.13103070175438591,6.9548794461853625,-0.0110443649566421
35-3031,Waiters and Waitresses,0.18910708340137816,-0.18910708340137816,0.9183673469387756,0.2857142857142857,6.883520527560913,-0.0224113448345506
35-3041,"Food Servers, Nonrestaurant",0.45878682283654365,-0.45878682283654365,0.925925925925926,0.1851851851851851,11.841470240106892,-0.0042143474955786
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,-0.6318051469021041,0.6318051469021041,1.0,0.0,7.999038780668774,0.018082417696553
35-9021,Dishwashers,0.18875891500491382,-0.18875891500491382,1.0,0.0,3.26084642936077,-0.0171680196777683
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",0.28152420915590914,-0.28152420915590914,0.942857142857143,0.3999999999999999,7.740840088992074,0.0017745964695807
37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,-0.21165636294514312,0.21165636294514312,0.8367346938775511,0.3673469387755101,6.347557740023272,0.0234454229176819
37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",-0.16961750867121506,0.16961750867121506,0.8545454545454546,0.5636363636363636,7.522613729631378,0.0368601173669635
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0.021423573862585366,-0.021423573862585366,1.0,0.0,8.815093803106365,0.0050251005188191
37-2012,Maids and Housekeeping Cleaners,0.4093379704346134,-0.4093379704346134,1.0,0.0,13.440986671611494,-0.0160526041787046
37-2021,Pest Control Workers,0.2499888355087165,-0.2499888355087165,0.8333333333333334,0.3333333333333333,8.737105195545388,0.0388071618900502
37-3011,Landscaping and Groundskeeping Workers,-0.17975562642252085,0.17975562642252085,1.0,0.048780487804878,8.365031445586784,0.0066537902889101
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",0.5005268636910298,-0.5005268636910298,1.0,0.1111111111111111,4.6093613339777155,-0.0045406604874059
37-3013,Tree Trimmers and Pruners,0.06913193574406995,-0.06913193574406995,0.951219512195122,0.073170731707317,10.635586419583266,0.00278051224271
39-1013,First-Line Supervisors of Gambling Services Workers,0.3595093191294183,-0.3595093191294183,0.6923076923076923,0.5576923076923077,2.498306453632743,-0.0279656122306607
39-2011,Animal Trainers,0.06422420488722054,-0.06422420488722054,0.9310344827586207,0.1379310344827586,6.498780973292972,0.0399868391298001
39-2021,Animal Caretakers,0.6984537995906557,-0.6984537995906557,0.8181818181818182,0.3636363636363636,8.4197690355875,0.0547235104866576
39-3011,Gambling Dealers,0.3402543878997464,-0.3402543878997464,0.8648648648648649,0.1351351351351351,2.4906048523140196,-0.0344734717138414
39-3012,Gambling and Sports Book Writers and Runners,0.13270967125129918,-0.13270967125129918,0.7692307692307693,0.3076923076923077,1.006858046567016,-0.0528392629789671
39-3021,Motion Picture Projectionists,0.34853153639272516,-0.34853153639272516,0.9090909090909091,0.2727272727272727,-2.749990080942374,-0.1555075879345759
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",0.3821695689908955,-0.3821695689908955,0.8857142857142858,0.1714285714285714,0.22720784137973493,-0.0290741304284284
39-3091,Amusement and Recreation Attendants,0.2718732032870613,-0.2718732032870613,0.8076923076923077,0.2307692307692307,3.428877034829263,0.0190633915962699
39-3092,Costume Attendants,-0.06505576237129135,0.06505576237129135,0.8888888888888888,0.4166666666666666,3.455235549351097,-0.0335433836329035
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",-0.1905663312549999,0.1905663312549999,0.935483870967742,0.064516129032258,3.1104068843811024,-0.0132284357450239
39-4011,Embalmers,1.346650323271981,-1.346650323271981,0.96,0.04,2.3164148483807767,-0.0254249228722063
39-4021,Funeral Attendants,0.5516545934307242,-0.5516545934307242,0.8222222222222223,0.1777777777777777,-1.0976410189256298,-0.0232244872163571
39-4031,"Morticians, Undertakers, and Funeral Arrangers",0.8832401626000274,-0.8832401626000274,0.9069767441860466,0.2325581395348837,-0.7046928804212496,0.0020357199558929
39-5011,Barbers,-0.11270380209967112,0.11270380209967112,0.911764705882353,0.2352941176470588,5.091624196065828,-0.0200599104330667
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",-0.20375132932810924,0.20375132932810924,0.9473684210526316,0.1052631578947368,6.743388383222599,-0.0520372347412917
39-5091,"Makeup Artists, Theatrical and Performance",-0.2937703646009889,0.2937703646009889,0.951219512195122,0.6341463414634146,3.983496126385109,-0.0047508087766786
39-5092,Manicurists and Pedicurists,-0.12269753384462478,0.12269753384462478,0.9444444444444445,0.1111111111111111,-4.35434230916861,0.0574840326792618
39-5093,Shampooers,-0.0806009876970546,0.0806009876970546,0.8571428571428572,0.1428571428571428,4.742843497304837,-0.0601039418075058
39-5094,Skincare Specialists,0.6710084176825735,-0.6710084176825735,0.9393939393939394,0.3333333333333333,0.9114669342455624,0.0439064633819588
39-6011,Baggage Porters and Bellhops,0.3595893673227974,-0.3595893673227974,0.925925925925926,0.2222222222222222,5.222741769052552,-0.0473534655488838
39-6012,Concierges,-0.4153252023305294,0.4153252023305294,0.8666666666666667,0.8,-3.7950151497045637,0.0118584289422367
39-9011,Childcare Workers,-0.23872521158158322,0.23872521158158322,0.8891277641277642,0.17199017199017194,4.603007893781246,-0.0151781305672061
39-9031,Exercise Trainers and Group Fitness Instructors,-0.017983454581723804,0.017983454581723804,1.0,0.0294117647058823,8.51255767096412,-0.0138207131745106
39-9032,Recreation Workers,-0.22885721347497467,0.22885721347497467,0.880952380952381,0.3571428571428571,-1.2972888392182185,-0.0290138621462585
39-9041,Residential Advisors,0.12183708249994407,-0.12183708249994407,0.9,0.38,-4.371571178074413,-0.0516074767458908
41-1011,First-Line Supervisors of Retail Sales Workers,-0.19080616838114037,0.19080616838114037,0.918918918918919,0.8918918918918919,2.1617446349820426,-0.0102320023660633
41-1012,First-Line Supervisors of Non-Retail Sales Workers,-0.895764851221303,0.895764851221303,0.8888888888888888,0.9629629629629628,-3.0529143291666214,-0.0254109433718678
41-2011,Cashiers,0.5686532787858634,-0.5686532787858634,0.8604651162790697,0.2790697674418604,1.8938819361772437,-0.0262922650071295
41-2012,Gambling Change Persons and Booth Cashiers,0.4006580535519233,-0.4006580535519233,0.761904761904762,0.2857142857142857,3.841449998664333,0.0059411960162076
41-2021,Counter and Rental Clerks,-0.08626194392207062,0.08626194392207062,0.7419354838709677,0.8064516129032258,-2.5834212942120485,-0.0063688792369821
41-2022,Parts Salespersons,0.05090703867144941,-0.05090703867144941,0.8285714285714286,0.5142857142857142,3.767408399256083,0.0068463153693967
41-2031,Retail Salespersons,0.06001039556769883,-0.06001039556769883,0.9210526315789473,0.6052631578947368,3.0494190203977736,-0.0252193227606707
41-3011,Advertising Sales Agents,-0.5511448950228854,0.5511448950228854,0.8205128205128205,0.8974358974358974,-8.828280633420027,-0.0555925279875494
41-3021,Insurance Sales Agents,-0.1730748704993218,0.1730748704993218,0.8484848484848485,1.0,-10.782082283152839,0.0274390214945945
